code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
00010687,Fantasia di Frutta,Santa Maria,"snacks, sweet-snacks, confectioneries, candies",united-kingdom,Unknown,Unknown,Unknown,e,Unknown,Unknown,Unknown,Unknown,Unknown
0000202200834,Fanta,Coca-Cola,"beverages, carbonated-drinks",united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,Unknown
02453844,Truffles Fantaisie,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,39.285714285714,571.42857142857
0004900003393,Fanta peach,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, peach-flavoured-sodas",romania,can,Unknown,Unknown,unknown,Unknown,not-applicable,Unknown,Unknown,Unknown
0691355880458,Fantastic Classic Lollipops,Hammond's,Unknown,united-states,Unknown,Unknown,Unknown,unknown,4.0,unknown,"Cane sugar, corn syrup, citric acid, natural & artificial flavor, artificial colors (blue 1, red 3, red 40, yellow 5)",66.67,333.0
9350007005715,Fantastically Fudgy Choc Brownie,Bare Bakers,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,41.0,Unknown
8032727111105,Fantasy pasta,Millers farm,"plant-based-foods-and-beverages, plant-based-foods, pastas",italy,Unknown,Unknown,Unknown,a,Unknown,Unknown,Unknown,Unknown,Unknown
5000112669442,Fanta zero xukru,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675095150,Grape,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,8.0,33.2
5449000330932,Afterlife (Apple Zero Sugar),Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"carbonated water, apple juice from concentrate (3,3%), acid (citric acid), vegetable and fruit concentrates (safflower, lemon), natural flavourings, sweeteners (cyclamates, acesulfame    k, sucralose), preservative (potassium sorabate), acidity regulator (sodium citrates), colour (brilliant blue fcf)",Unknown,Unknown
8024536007038,Fantasia estiva di riso,Unknown,Unknown,italy,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0044111669268,Fanta orange (zero suggar),Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.4,3.0
5940541539346,Fanta Strawberry kiwi,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",romania,Unknown,Unknown,Unknown,e,4.0,not-applicable,"Apa de lamaie carbogazoasa, zahar, suc din concentrat(3%), aroma naturala de kiwi,concentrat de morcov si sofran , acid citric E330 , E414 ,E445",10.2,42.0
93574686,"Raspberry Fanta Mini Bottle, Zero Suger",Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,0.0,2.031548757170172
9300675095198,Grape Fanta,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,8.0,33.1
4061462369520,oven Cook 20 mins from fro FRYER FANTASTIC FOUR SE,Four Seasons,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"ESTATE SUNFLOWER OIL Modified PetatoLarch. furlour, Pra Hibre. todia, Curcum DIETASY AESutable for vegas s No artiflavourings NUTRITION TYPICAL VALLES (oven cooked) Energy",Unknown,Unknown
1350067005715,Fantastically Fudgey Choc Brownie,Bare Bakers,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,41.1,442.0
0028400749749,Cheetos Fantastix! Ranch Flavored,Cheetos,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,3.92,471.0
5000112673913,Fanta fruit twist,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000102393,Fanta Zero Zuccheri Aggiunti,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, carbonated-fruit-soft-drink, beverages-with-orange",italy,Unknown,Unknown,Unknown,c,4.0,Unknown,"Acqua, succo di arancia da concentrato (12%), anidride carbonica, acidificante acido citrico, aromi naturali di agrumi, correttore di acidità citrato trisodico, edulcoranti ciclammato di sodio, acesulfame K e aspartame, stabilizzante gomma d'acacia, antiossidante acido ascorbico.",Unknown,Unknown
0367703412036,Fatigued to Fantastic! Energy Revitalization Drink Mix,Terry Naturally,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,unknown,Unknown,Unknown,208.0
6954767493473,Fanta Pineapple,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5000112673920,Orange,Fanta,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5449000215789,Fanta Orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, carbonated-fruit-soft-drink, orange-soft-drinks, sweetened-beverages",united-kingdom,Unknown,Tesco,Unknown,d,4.0,Unknown,"Carbonated Water, Sugar, Orange Juice From Concentrate (3.7%), Citrus Fruit From Concentrate (1.30), Acids (Citric Acid, Malic Acid), Vegetable Extracts (Carrot, Pumpkin), Sweeteners (Acesulfame K, Sucralose), Preservative (Potassium Sorbate), Acidity Regulator (Sodium Citrates), Stabiliser (Guar Gum), Natural Orange Flavourings With Other Natural Flavourings, Antioxidant (Ascorbic Acid).",Unknown,Unknown
5000112673944,Pineapple & Grapefruit,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, carbonated-fruit-soft-drink, sweetened-beverages",united-kingdom,Unknown,Unknown,Unknown,d,4.0,Unknown,"Carbonated Water, Fruit Juices From Concentrate 5% (Pineapple, Grapefruit), Sugar, Acid (Citric Acid), Antioxidant (Ascorbic Acid), Sweeteners (Acesulfame K, Aspartame, Sodium Saccharin), Preservative (Potassium Sorbate). Flavourings, Stabilisers (Acacia Gum, Guar Gum, Sucrose Acetate Isobutyrate, Glycerol Esters Wood Rosins), Colour (Carotenes). Contains a Source of Phenylalanine.",Unknown,Unknown
9310155012348,"Tomatoe, Red Onion & Balsamic Rice Crackers",Fantastic,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,3.2,430.0
9310645255279,Fantasy cones vanilla & raspberry,Coles,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,25.3,295.0
9300675094344,Pineapple No Sugar,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,0.574
0049000533873,Fanta 12oz can,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,44.0,160.0
42358367,FANT fruitwist 40,Fanta,"beverages-and-beverages-preparations, beverages, sweetened-beverages",united-kingdom,Unknown,Unknown,Unknown,c,4.0,Unknown,"Carbonated Water, Fruit Juices From Concentrate 4.4% (Orange 3.4%, Peach 0.5%, Apple 0.4%, Passion Fruit 0.12), Sugar, Vegetable And Plant Concentrates (Carrot, Safflower), Acids (Citric Acid, Malic Aci Sweeteners (Acesulfame K spartame). Preservative (Potassium Sorbate). Natural Flavouring, Stabilisers e of an average (Glycerol Esters Of Wood Rosins,",Unknown,Unknown
59492788,fanta mango,fanta,Unknown,romania,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675095174,Fanta Grape Zero Sugar,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"Ⓡ FANTA zero sugar NUTRITION INFORMATION Servings per package: 5 Serving size: 250 m Average Quantity Per Serving Per 100 ml Energy 11.7 kJ 4.7kJ Soft Drink contains: 2.8 Cal 1.1 Cal Carbonated Water, Food Acids (330, 331), Protein Og Og Flavour, Sweeteners (952,950,955), Preservative (202), Colours (122, 142). Fat, total Og local ingredients. Made in Australia from imported and - saturated Og 09 Carbohydrate Og Og Og Store in a cool place. - sugars Og For best before date see neck of bottle. Dietary Fibre Og 10.3 mg 26 mg Sodium 回家 Prepared and bottled by Coca-Cola Europacific Partners Australia Pty Ltd, 102 Briens Road, Northmead NSW 2152 Australia, under authority of The Coca-Cola Company owner of the trade mark 'Fanta coca-colacompany.com/au G 02024 The Coca-Cola Company 1800 025 123",0.0,1.12
0046002038276,Insalata di orzo fantasia,Unknown,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,138.0
4792229305801,fanta,coca cola,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9300675095136,Grape Fanta Zero Sugar,Fanta,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,Unknown,1.12
0860009657014,Fresh & Clean,Her Fantasy Box,Unknown,united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,"Boric Acid, Vegetable Capsule",Unknown,Unknown
9310155010771,Sweet Chill & Sour Cream Delites,Fantastic,Unknown,australia,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,5.0,402.0
8442664214539,fanta fruit twist,Unknown,Unknown,united-kingdom,Unknown,Unknown,Unknown,unknown,4.0,Unknown,"carbonated water, fruit juices from concentrate 4,4% (orange 3,4%, peach 0,5%, apple 0,4%, passion fruit 0,1%), acids (citric acid malic acid), preservative (potassium sorbate), vegetable and plant concentrates (carrot, safflower), sweeteners (aspartame acesulfame k), natural flavourings, stabilisers (glycerol esters of wood rosins, guar gum), contains a source of phenylalanine,",Unknown,Unknown
5000112677324,Raspberry Zero Sugar,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, carbonated-fruit-soft-drink",united-kingdom,Unknown,Unknown,Unknown,c,4.0,Unknown,"Carbonated Water, Lemon Juice From Concentrate (3%), Acids (Malic Acid, Citric Acid). Sweeteners (Cyclamates. Acesulfame-K, Sucralose). Natural Flavourings. Vegetable And Fruit Concentrates (Sweet Potato, Carrot, Cherry). Preservative (Potassium Sorbate).",Unknown,Unknown
4974364648013196,"Applebee's, Orange Fanta, 16 Oz",Applebee's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.27,5.92
7850304592947357382072,"Applebee's, Orange Fanta, 30 Oz",Applebee's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.564,2.25
950271224898226242249,"Applebee's, Strawberry Fanta, 16 Oz",Applebee's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.48,5.92
43269046973380493,"Applebee's, Strawberry Fanta, 30 Oz",Applebee's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.676,2.71
4182909984557823403862,"Auntie Anne's, Orange Fanta, 16 Oz",Auntie Anne's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.11,8.45
122427342499919789416,"Auntie Anne's, Orange Fanta, 21 Oz",Auntie Anne's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.61,6.44
922719684228388954224,"Auntie Anne's, Orange Fanta, 32 Oz",Auntie Anne's,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.06,4.23
21606694599463276743,"Burger King, Fanta Orange, 16 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.75,11.8
28470880407488954015536,"Burger King, Fanta Orange, 20 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.37,9.47
47364972767889,"Burger King, Fanta Orange, 29 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.63,6.53
89833676489354538681,"Burger King, Fanta Orange, 38 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.25,4.98
101817004962879742861,"Burger King, Frozen Fanta Cherry ICEE",Burger King,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.48,5.92
307526704168469618281,"California Pizza Kitchen, Fanta Orange",California Pizza Kitchen,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,e,Unknown,Unknown,undefined,37.0,152.0
59028449388798250777,"California Pizza Kitchen, Fanta Punch",California Pizza Kitchen,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,e,Unknown,Unknown,undefined,38.0,152.0
85359415523365927632,"Church's Chicken, Fanta Apple, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.58,6.31
144091455895900,"Church's Chicken, Fanta Apple, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.15,8.61
9046709410334678307,"Church's Chicken, Fanta Cherry, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.58,6.31
48900643853941789,"Church's Chicken, Fanta Cherry, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,2.0,7.99
55245239246590048969,"Church's Chicken, Fanta Grape, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.58,6.31
22316965024883629299,"Church's Chicken, Fanta Grape, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.15,8.61
3274730417452589,"Church's Chicken, Fanta Orange, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.58,6.31
57934348838214761,"Church's Chicken, Fanta Orange, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,2.0,8.61
70117765448718336239339,"Church's Chicken, Fanta Strawberry, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.69,6.76
383664941922118935390,"Church's Chicken, Fanta Strawberry, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.31,9.22
666509438382184177355,"Del Taco, Fanta Orange, Kids, 12 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,undefined,2.54,11.3
8438654770677068498,"Del Taco, Fanta Orange, Macho, 42 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,undefined,0.725,3.22
8082963418334282785,"Del Taco, Fanta Orange, Medium, 30 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,undefined,1.01,4.51
65544928578158,"Del Taco, Fanta Orange, Small, 20 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,undefined,1.69,6.76
91798671424266227060760,"El Pollo Loco, Fanta Orange, Large",El Pollo Loco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.9,8.22
42432344904539931,"El Pollo Loco, Fanta Orange, Small",El Pollo Loco,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,2.78,12.1
50356574431855461911,"Firehouse Subs, Diet Fanta Vanilla, Specialty, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.0,0.0
6302546489985531157672,"Firehouse Subs, Diet Fanta Vanilla, Specialty, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.0,0.0
46919350461965674877,"Firehouse Subs, Diet Fanta Vanilla, Specialty, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.0,0.0
6458454006211772790,"Firehouse Subs, Diet Fanta Vanilla, Specialty, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.0,0.0
780545249849599103,"Firehouse Subs, Fanta Cherry, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,3.66,14.7
238865954748045371067173,"Firehouse Subs, Fanta Cherry, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,2.0,7.99
78608510048770938784,"Firehouse Subs, Fanta Cherry, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.37,5.49
360606241931989650,"Firehouse Subs, Fanta Cherry, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.999,4.0
80529645838443,"Firehouse Subs, Fanta Fruit Punch, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,3.66,14.7
345516824828620722452,"Firehouse Subs, Fanta Fruit Punch, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,2.0,7.99
6497804944936869777,"Firehouse Subs, Fanta Fruit Punch, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.211,5.49
7539239447824607597,"Firehouse Subs, Fanta Fruit Punch, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,0.999,4.0
355019844698876496738999,"Firehouse Subs, Fanta Grape, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,c,Unknown,Unknown,undefined,3.66,14.7
337450632711122,"Firehouse Subs, Fanta Grape, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,2.0,7.99
567572431116977004,"Firehouse Subs, Fanta Grape, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,Unknown,Unknown,Unknown,b,Unknown,Unknown,undefined,1.37,5.49
